familia,indicador,escopo,recorte,valor,numerador,denominador,unidade,gerado_em
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,SINOP | Meningite fúngica,4.166666666666666,1.0,24,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,SINOP | Meningite não especificada,3.0,,157,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,SINOP | Meningite não especificada,11.0,,157,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,SINOP | Meningite não especificada,27.388535031847134,43.0,157,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,SINOP | Meningite pneumocócica,3.0,,25,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,SINOP | Meningite pneumocócica,12.600000000000001,,25,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,SINOP | Meningite pneumocócica,32.0,8.0,25,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,SINOP | Meningite por Hib/Hemófilo,16.0,,2,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,SINOP | Meningite por Hib/Hemófilo,28.0,,2,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,SINOP | Meningite por Hib/Hemófilo,50.0,1.0,2,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,SINOP | Meningite tuberculosa,10.0,,3,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,SINOP | Meningite tuberculosa,21.2,,3,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,SINOP | Meningite tuberculosa,0.0,0.0,3,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,SINOP | Meningite viral/asséptica,3.0,,186,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,SINOP | Meningite viral/asséptica,7.0,,186,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,SINOP | Meningite viral/asséptica,23.655913978494624,44.0,186,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,SINOP | Outras etiologias,2.0,,298,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,SINOP | Outras etiologias,9.300000000000011,,298,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,SINOP | Outras etiologias,35.57046979865772,106.0,298,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,TANGARA DA SERRA | Doença meningocócica,2.0,,7,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,TANGARA DA SERRA | Doença meningocócica,5.4,,7,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,TANGARA DA SERRA | Doença meningocócica,42.857142857142854,3.0,7,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,TANGARA DA SERRA | Meningite bacteriana/outras bactérias,3.5,,16,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,TANGARA DA SERRA | Meningite bacteriana/outras bactérias,13.5,,16,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,TANGARA DA SERRA | Meningite bacteriana/outras bactérias,6.25,1.0,16,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,TANGARA DA SERRA | Meningite fúngica,17.0,,5,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,TANGARA DA SERRA | Meningite fúngica,51.60000000000001,,5,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,TANGARA DA SERRA | Meningite fúngica,0.0,0.0,5,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,TANGARA DA SERRA | Meningite não especificada,3.0,,49,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,TANGARA DA SERRA | Meningite não especificada,9.200000000000003,,49,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,TANGARA DA SERRA | Meningite não especificada,32.6530612244898,16.0,49,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,TANGARA DA SERRA | Meningite pneumocócica,4.0,,11,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,TANGARA DA SERRA | Meningite pneumocócica,31.0,,11,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,TANGARA DA SERRA | Meningite pneumocócica,27.27272727272727,3.0,11,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,TANGARA DA SERRA | Meningite por Hib/Hemófilo,13.0,,1,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,TANGARA DA SERRA | Meningite por Hib/Hemófilo,13.0,,1,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,TANGARA DA SERRA | Meningite por Hib/Hemófilo,0.0,0.0,1,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,TANGARA DA SERRA | Meningite tuberculosa,29.0,,1,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,TANGARA DA SERRA | Meningite tuberculosa,29.0,,1,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,TANGARA DA SERRA | Meningite tuberculosa,0.0,0.0,1,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,TANGARA DA SERRA | Meningite viral/asséptica,3.0,,31,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,TANGARA DA SERRA | Meningite viral/asséptica,10.0,,31,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,TANGARA DA SERRA | Meningite viral/asséptica,19.35483870967742,6.0,31,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,TANGARA DA SERRA | Outras etiologias,2.0,,223,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,TANGARA DA SERRA | Outras etiologias,8.0,,223,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,TANGARA DA SERRA | Outras etiologias,43.49775784753363,97.0,223,%,2026-07-29T12:37:49
casos_sem_denominador_populacional,pct_sem_denominador,ESTADUAL,MATO GROSSO,79.99663526244953,4755.0,5944,%,2026-07-29T12:37:49
casos_sem_denominador_populacional,pct_sem_denominador,REGIONAL,AGUA BOA,59.130434782608695,68.0,115,%,2026-07-29T12:37:49
casos_sem_denominador_populacional,pct_sem_denominador,REGIONAL,ALTA FLORESTA,83.33333333333334,100.0,120,%,2026-07-29T12:37:49
casos_sem_denominador_populacional,pct_sem_denominador,REGIONAL,BARRA DO GARCAS,79.44664031620553,201.0,253,%,2026-07-29T12:37:49
casos_sem_denominador_populacional,pct_sem_denominador,REGIONAL,CACERES,82.32044198895028,298.0,362,%,2026-07-29T12:37:49
casos_sem_denominador_populacional,pct_sem_denominador,REGIONAL,COLIDER,77.52808988764045,69.0,89,%,2026-07-29T12:37:49
casos_sem_denominador_populacional,pct_sem_denominador,REGIONAL,CUIABA,80.7843137254902,1854.0,2295,%,2026-07-29T12:37:49
casos_sem_denominador_populacional,pct_sem_denominador,REGIONAL,DIAMANTINO,77.14285714285715,81.0,105,%,2026-07-29T12:37:49
casos_sem_denominador_populacional,pct_sem_denominador,REGIONAL,JUARA,69.56521739130434,48.0,69,%,2026-07-29T12:37:49
casos_sem_denominador_populacional,pct_sem_denominador,REGIONAL,JUINA,71.57894736842105,68.0,95,%,2026-07-29T12:37:49
casos_sem_denominador_populacional,pct_sem_denominador,REGIONAL,PEIXOTO DE AZEVEDO,80.28169014084507,114.0,142,%,2026-07-29T12:37:49
casos_sem_denominador_populacional,pct_sem_denominador,REGIONAL,PONTES E LACERDA,81.48148148148148,132.0,162,%,2026-07-29T12:37:49
casos_sem_denominador_populacional,pct_sem_denominador,REGIONAL,PORTO ALEGRE DO NORTE,62.903225806451616,39.0,62,%,2026-07-29T12:37:49
casos_sem_denominador_populacional,pct_sem_denominador,REGIONAL,RONDONOPOLIS,81.64414414414415,725.0,888,%,2026-07-29T12:37:49
casos_sem_denominador_populacional,pct_sem_denominador,REGIONAL,SAO FELIX DO ARAGUAIA,72.72727272727273,8.0,11,%,2026-07-29T12:37:49
casos_sem_denominador_populacional,pct_sem_denominador,REGIONAL,SINOP,80.64903846153845,671.0,832,%,2026-07-29T12:37:49
casos_sem_denominador_populacional,pct_sem_denominador,REGIONAL,TANGARA DA SERRA,81.1046511627907,279.0,344,%,2026-07-29T12:37:49
casos_sem_denominador_populacional,pct_sem_denominador,ANO,1966,100.0,1.0,1,%,2026-07-29T12:37:49
casos_sem_denominador_populacional,pct_sem_denominador,ANO,1975,100.0,1.0,1,%,2026-07-29T12:37:49
casos_sem_denominador_populacional,pct_sem_denominador,ANO,1976,100.0,1.0,1,%,2026-07-29T12:37:49
casos_sem_denominador_populacional,pct_sem_denominador,ANO,1980,100.0,1.0,1,%,2026-07-29T12:37:49
casos_sem_denominador_populacional,pct_sem_denominador,ANO,2000,100.0,1.0,1,%,2026-07-29T12:37:49
casos_sem_denominador_populacional,pct_sem_denominador,ANO,2002,100.0,1.0,1,%,2026-07-29T12:37:49
casos_sem_denominador_populacional,pct_sem_denominador,ANO,2004,100.0,1.0,1,%,2026-07-29T12:37:49
casos_sem_denominador_populacional,pct_sem_denominador,ANO,2006,100.0,8.0,8,%,2026-07-29T12:37:49
casos_sem_denominador_populacional,pct_sem_denominador,ANO,2007,100.0,663.0,663,%,2026-07-29T12:37:49
casos_sem_denominador_populacional,pct_sem_denominador,ANO,2008,100.0,441.0,441,%,2026-07-29T12:37:49
casos_sem_denominador_populacional,pct_sem_denominador,ANO,2009,100.0,366.0,366,%,2026-07-29T12:37:49
casos_sem_denominador_populacional,pct_sem_denominador,ANO,2010,100.0,308.0,308,%,2026-07-29T12:37:49
casos_sem_denominador_populacional,pct_sem_denominador,ANO,2011,100.0,343.0,343,%,2026-07-29T12:37:49
casos_sem_denominador_populacional,pct_sem_denominador,ANO,2012,100.0,338.0,338,%,2026-07-29T12:37:49
casos_sem_denominador_populacional,pct_sem_denominador,ANO,2013,100.0,359.0,359,%,2026-07-29T12:37:49
casos_sem_denominador_populacional,pct_sem_denominador,ANO,2014,100.0,345.0,345,%,2026-07-29T12:37:49
casos_sem_denominador_populacional,pct_sem_denominador,ANO,2015,100.0,270.0,270,%,2026-07-29T12:37:49
casos_sem_denominador_populacional,pct_sem_denominador,ANO,2016,100.0,291.0,291,%,2026-07-29T12:37:49
casos_sem_denominador_populacional,pct_sem_denominador,ANO,2017,100.0,310.0,310,%,2026-07-29T12:37:49
casos_sem_denominador_populacional,pct_sem_denominador,ANO,2018,100.0,287.0,287,%,2026-07-29T12:37:49
casos_sem_denominador_populacional,pct_sem_denominador,ANO,2019,100.0,246.0,246,%,2026-07-29T12:37:49
casos_sem_denominador_populacional,pct_sem_denominador,ANO,2020,0.0,0.0,118,%,2026-07-29T12:37:49
casos_sem_denominador_populacional,pct_sem_denominador,ANO,2021,0.0,0.0,99,%,2026-07-29T12:37:49
casos_sem_denominador_populacional,pct_sem_denominador,ANO,2022,0.0,0.0,191,%,2026-07-29T12:37:49
casos_sem_denominador_populacional,pct_sem_denominador,ANO,2023,0.0,0.0,268,%,2026-07-29T12:37:49
casos_sem_denominador_populacional,pct_sem_denominador,ANO,2024,0.0,0.0,267,%,2026-07-29T12:37:49
casos_sem_denominador_populacional,pct_sem_denominador,ANO,2025,0.0,0.0,246,%,2026-07-29T12:37:49
casos_sem_denominador_populacional,pct_sem_denominador,ANO,2026,100.0,173.0,173,%,2026-07-29T12:37:49
completude_essenciais,pct_completude_media,ESTADUAL,MATO GROSSO,77.73490074024227,,5944,%,2026-07-29T12:37:49
completude_essenciais,pct_campo_pior,ESTADUAL,MATO GROSSO,1.4300134589502018,,5944,%,2026-07-29T12:37:49
completude_essenciais,pct_completude_media,REGIONAL,SAO FELIX DO ARAGUAIA,58.522727272727266,,11,%,2026-07-29T12:37:49
completude_essenciais,pct_campo_pior,REGIONAL,SAO FELIX DO ARAGUAIA,0.0,,11,%,2026-07-29T12:37:49
completude_essenciais,pct_completude_media,REGIONAL,PORTO ALEGRE DO NORTE,68.4475806451613,,62,%,2026-07-29T12:37:49
completude_essenciais,pct_campo_pior,REGIONAL,PORTO ALEGRE DO NORTE,1.6129032258064515,,62,%,2026-07-29T12:37:49
completude_essenciais,pct_completude_media,REGIONAL,COLIDER,71.27808988764045,,89,%,2026-07-29T12:37:49
completude_essenciais,pct_campo_pior,REGIONAL,COLIDER,0.0,,89,%,2026-07-29T12:37:49
completude_essenciais,pct_completude_media,REGIONAL,JUARA,71.46739130434784,,69,%,2026-07-29T12:37:49
completude_essenciais,pct_campo_pior,REGIONAL,JUARA,0.0,,69,%,2026-07-29T12:37:49
completude_essenciais,pct_completude_media,REGIONAL,BARRA DO GARCAS,72.1096837944664,,253,%,2026-07-29T12:37:49
completude_essenciais,pct_campo_pior,REGIONAL,BARRA DO GARCAS,0.7905138339920948,,253,%,2026-07-29T12:37:49
completude_essenciais,pct_completude_media,REGIONAL,TANGARA DA SERRA,72.76526162790697,,344,%,2026-07-29T12:37:49
completude_essenciais,pct_campo_pior,REGIONAL,TANGARA DA SERRA,0.29069767441860467,,344,%,2026-07-29T12:37:49
completude_essenciais,pct_completude_media,REGIONAL,AGUA BOA,73.04347826086956,,115,%,2026-07-29T12:37:49
completude_essenciais,pct_campo_pior,REGIONAL,AGUA BOA,0.0,,115,%,2026-07-29T12:37:49
completude_essenciais,pct_completude_media,REGIONAL,PEIXOTO DE AZEVEDO,73.5475352112676,,142,%,2026-07-29T12:37:49
completude_essenciais,pct_campo_pior,REGIONAL,PEIXOTO DE AZEVEDO,0.7042253521126761,,142,%,2026-07-29T12:37:49
completude_essenciais,pct_completude_media,REGIONAL,DIAMANTINO,76.48809523809524,,105,%,2026-07-29T12:37:49
completude_essenciais,pct_campo_pior,REGIONAL,DIAMANTINO,0.9523809523809524,,105,%,2026-07-29T12:37:49
completude_essenciais,pct_completude_media,REGIONAL,ALTA FLORESTA,76.66666666666666,,120,%,2026-07-29T12:37:49
completude_essenciais,pct_campo_pior,REGIONAL,ALTA FLORESTA,0.8333333333333334,,120,%,2026-07-29T12:37:49
completude_essenciais,pct_completude_media,REGIONAL,JUINA,76.77631578947368,,95,%,2026-07-29T12:37:49
completude_essenciais,pct_campo_pior,REGIONAL,JUINA,0.0,,95,%,2026-07-29T12:37:49
completude_essenciais,pct_completude_media,REGIONAL,CUIABA,77.92211328976035,,2295,%,2026-07-29T12:37:49
completude_essenciais,pct_campo_pior,REGIONAL,CUIABA,1.6557734204793026,,2295,%,2026-07-29T12:37:49
completude_essenciais,pct_completude_media,REGIONAL,PONTES E LACERDA,78.16358024691358,,162,%,2026-07-29T12:37:49
completude_essenciais,pct_campo_pior,REGIONAL,PONTES E LACERDA,0.0,,162,%,2026-07-29T12:37:49
completude_essenciais,pct_completude_media,REGIONAL,SINOP,79.40204326923077,,832,%,2026-07-29T12:37:49
completude_essenciais,pct_campo_pior,REGIONAL,SINOP,3.125,,832,%,2026-07-29T12:37:49
completude_essenciais,pct_completude_media,REGIONAL,RONDONOPOLIS,81.22888513513513,,888,%,2026-07-29T12:37:49
completude_essenciais,pct_campo_pior,REGIONAL,RONDONOPOLIS,1.2387387387387387,,888,%,2026-07-29T12:37:49
completude_essenciais,pct_completude_media,REGIONAL,CACERES,81.66436464088397,,362,%,2026-07-29T12:37:49
completude_essenciais,pct_campo_pior,REGIONAL,CACERES,0.8287292817679558,,362,%,2026-07-29T12:37:49
letalidade_padronizada_idade,letalidade_bruta_pct,ESTADUAL,MATO GROSSO,11.530758226037197,403.0,3495,%,2026-07-29T12:37:49
letalidade_padronizada_idade,letalidade_padronizada_pct,ESTADUAL,MATO GROSSO,11.530758226037197,403.0,3495,%,2026-07-29T12:37:49
letalidade_padronizada_idade,letalidade_bruta_pct,REGIONAL,AGUA BOA,13.953488372093023,6.0,43,%,2026-07-29T12:37:49
letalidade_padronizada_idade,letalidade_padronizada_pct,REGIONAL,AGUA BOA,16.48581306628517,6.0,43,%,2026-07-29T12:37:49
letalidade_padronizada_idade,letalidade_bruta_pct,REGIONAL,ALTA FLORESTA,18.421052631578945,14.0,76,%,2026-07-29T12:37:49
letalidade_padronizada_idade,letalidade_padronizada_pct,REGIONAL,ALTA FLORESTA,22.030315416581512,14.0,76,%,2026-07-29T12:37:49
letalidade_padronizada_idade,letalidade_bruta_pct,REGIONAL,BARRA DO GARCAS,21.052631578947366,24.0,114,%,2026-07-29T12:37:49
letalidade_padronizada_idade,letalidade_padronizada_pct,REGIONAL,BARRA DO GARCAS,20.926357381293005,24.0,114,%,2026-07-29T12:37:49
letalidade_padronizada_idade,letalidade_bruta_pct,REGIONAL,CACERES,9.646302250803858,30.0,311,%,2026-07-29T12:37:49
letalidade_padronizada_idade,letalidade_padronizada_pct,REGIONAL,CACERES,10.38345202722885,30.0,311,%,2026-07-29T12:37:49
letalidade_padronizada_idade,letalidade_bruta_pct,REGIONAL,COLIDER,14.814814814814813,4.0,27,%,2026-07-29T12:37:49
letalidade_padronizada_idade,letalidade_padronizada_pct,REGIONAL,COLIDER,17.8826895565093,4.0,27,%,2026-07-29T12:37:49
letalidade_padronizada_idade,letalidade_bruta_pct,REGIONAL,CUIABA,10.174880763116057,128.0,1258,%,2026-07-29T12:37:49
letalidade_padronizada_idade,letalidade_padronizada_pct,REGIONAL,CUIABA,10.625448055911402,128.0,1258,%,2026-07-29T12:37:49
letalidade_padronizada_idade,letalidade_bruta_pct,REGIONAL,DIAMANTINO,17.543859649122805,10.0,57,%,2026-07-29T12:37:49
letalidade_padronizada_idade,letalidade_padronizada_pct,REGIONAL,DIAMANTINO,17.5265840501892,10.0,57,%,2026-07-29T12:37:49
letalidade_padronizada_idade,letalidade_bruta_pct,REGIONAL,JUARA,16.0,4.0,25,%,2026-07-29T12:37:49
letalidade_padronizada_idade,letalidade_padronizada_pct,REGIONAL,JUARA,14.601769911504425,4.0,25,%,2026-07-29T12:37:49
letalidade_padronizada_idade,letalidade_bruta_pct,REGIONAL,JUINA,21.428571428571427,9.0,42,%,2026-07-29T12:37:49
letalidade_padronizada_idade,letalidade_padronizada_pct,REGIONAL,JUINA,26.47959183673469,9.0,42,%,2026-07-29T12:37:49
letalidade_padronizada_idade,letalidade_bruta_pct,REGIONAL,PEIXOTO DE AZEVEDO,13.793103448275861,8.0,58,%,2026-07-29T12:37:49
letalidade_padronizada_idade,letalidade_padronizada_pct,REGIONAL,PEIXOTO DE AZEVEDO,14.66762041010968,8.0,58,%,2026-07-29T12:37:49
letalidade_padronizada_idade,letalidade_bruta_pct,REGIONAL,PONTES E LACERDA,8.771929824561402,10.0,114,%,2026-07-29T12:37:49
letalidade_padronizada_idade,letalidade_padronizada_pct,REGIONAL,PONTES E LACERDA,8.178979233417905,10.0,114,%,2026-07-29T12:37:49
letalidade_padronizada_idade,letalidade_bruta_pct,REGIONAL,PORTO ALEGRE DO NORTE,16.666666666666664,3.0,18,%,2026-07-29T12:37:49
letalidade_padronizada_idade,letalidade_padronizada_pct,REGIONAL,PORTO ALEGRE DO NORTE,22.74442538593482,3.0,18,%,2026-07-29T12:37:49
letalidade_padronizada_idade,letalidade_bruta_pct,REGIONAL,RONDONOPOLIS,9.970674486803519,68.0,682,%,2026-07-29T12:37:49
letalidade_padronizada_idade,letalidade_padronizada_pct,REGIONAL,RONDONOPOLIS,8.9178104603529,68.0,682,%,2026-07-29T12:37:49
letalidade_padronizada_idade,letalidade_bruta_pct,REGIONAL,SAO FELIX DO ARAGUAIA,0.0,0.0,11,%,2026-07-29T12:37:49
letalidade_padronizada_idade,letalidade_padronizada_pct,REGIONAL,SAO FELIX DO ARAGUAIA,0.0,0.0,11,%,2026-07-29T12:37:49
letalidade_padronizada_idade,letalidade_bruta_pct,REGIONAL,SINOP,12.248628884826324,67.0,547,%,2026-07-29T12:37:49
letalidade_padronizada_idade,letalidade_padronizada_pct,REGIONAL,SINOP,12.84146357718376,67.0,547,%,2026-07-29T12:37:49
letalidade_padronizada_idade,letalidade_bruta_pct,REGIONAL,TANGARA DA SERRA,14.634146341463413,18.0,123,%,2026-07-29T12:37:49
letalidade_padronizada_idade,letalidade_padronizada_pct,REGIONAL,TANGARA DA SERRA,12.027452996414869,18.0,123,%,2026-07-29T12:37:49
