ano_dose_v34,codigo_municipio_v34,municipio_v34,regional_v34,imuno_grupo_v34,faixa_risco_v34,n_doses
2021,510250,,CACERES,Meningocócica (outra),Ignorado,732
2021,510510,,JUARA,Meningocócica (outra),Ignorado,638
2021,510325,,JUINA,Meningocócica (outra),Ignorado,617
2021,510625,,BARRA DO GARCAS,Meningocócica (outra),Ignorado,573
2021,510860,,PORTO ALEGRE DO NORTE,Meningocócica (outra),Ignorado,563
2021,510642,,PEIXOTO DE AZEVEDO,Meningocócica (outra),Ignorado,558
2021,510020,,AGUA BOA,Meningocócica (outra),Ignorado,550
2021,510515,,JUINA,Meningocócica (outra),Ignorado,540
2021,510335,,PORTO ALEGRE DO NORTE,Meningocócica (outra),Ignorado,525
2021,510787,,TANGARA DA SERRA,Meningocócica (outra),Ignorado,517
2021,510630,,RONDONOPOLIS,Meningocócica (outra),Ignorado,499
2021,510320,,COLIDER,Meningocócica (outra),Ignorado,474
2021,510300,,CUIABA,Meningocócica (outra),Ignorado,473
2021,510190,,JUINA,Meningocócica (outra),Ignorado,467
2021,510650,,CUIABA,Meningocócica (outra),Ignorado,458
2021,510562,,CACERES,Meningocócica (outra),Ignorado,434
2021,510170,,TANGARA DA SERRA,Meningocócica (outra),Ignorado,433
2021,510517,,JUINA,Meningocócica (outra),Ignorado,429
2021,510480,,RONDONOPOLIS,Meningocócica (outra),Ignorado,422
2021,510140,,JUINA,Meningocócica (outra),Ignorado,394
2021,510350,,DIAMANTINO,Meningocócica (outra),Ignorado,372
2021,510270,,AGUA BOA,Meningocócica (outra),Ignorado,359
2021,510730,,DIAMANTINO,Meningocócica (outra),Ignorado,336
2021,510260,,BARRA DO GARCAS,Meningocócica (outra),Ignorado,331
2021,510624,,SINOP,Meningocócica (outra),Ignorado,329
2021,510560,,PEIXOTO DE AZEVEDO,Meningocócica (outra),Ignorado,324
2021,510700,,RONDONOPOLIS,Meningocócica (outra),Ignorado,292
2021,510370,,SINOP,Meningocócica (outra),Ignorado,268
2021,510125,,CACERES,Meningocócica (outra),Ignorado,262
2021,510682,,CACERES,Meningocócica (outra),Ignorado,243
2021,510330,,PONTES E LACERDA,Meningocócica (outra),Ignorado,239
2021,510850,,SINOP,Meningocócica (outra),Ignorado,239
2021,510710,,CACERES,Meningocócica (outra),Ignorado,235
2021,510610,,CUIABA,Meningocócica (outra),Ignorado,231
2021,510794,,JUARA,Meningocócica (outra),Ignorado,231
2021,510677,,PORTO ALEGRE DO NORTE,Meningocócica (outra),Ignorado,227
2021,510590,,DIAMANTINO,Meningocócica (outra),Ignorado,221
2021,510770,,DIAMANTINO,Meningocócica (outra),Ignorado,221
2021,510623,,TANGARA DA SERRA,Meningocócica (outra),Ignorado,220
2021,510410,,PEIXOTO DE AZEVEDO,Meningocócica (outra),Ignorado,211
2021,510785,,SAO FELIX DO ARAGUAIA,Meningocócica (outra),Ignorado,206
2021,510080,,ALTA FLORESTA,Meningocócica (outra),Ignorado,202
2021,510030,,RONDONOPOLIS,Meningocócica (outra),Ignorado,199
2021,510895,,ALTA FLORESTA,Meningocócica (outra),Ignorado,198
2021,510279,,ALTA FLORESTA,Meningocócica (outra),Ignorado,197
2021,510035,,SAO FELIX DO ARAGUAIA,Meningocócica (outra),Ignorado,190
2021,510550,,PONTES E LACERDA,Meningocócica (outra),Ignorado,190
2021,510615,,ALTA FLORESTA,Meningocócica (outra),Ignorado,187
2021,510805,,PEIXOTO DE AZEVEDO,Meningocócica (outra),Ignorado,187
2021,510621,,COLIDER,Meningocócica (outra),Ignorado,185
2021,510780,,CUIABA,Meningocócica (outra),Ignorado,185
2021,510629,,ALTA FLORESTA,Meningocócica (outra),Ignorado,183
2021,510060,,RONDONOPOLIS,Meningocócica (outra),Ignorado,168
2021,510637,,RONDONOPOLIS,Meningocócica (outra),Ignorado,167
2021,510558,,COLIDER,Meningocócica (outra),Ignorado,163
2021,510718,,AGUA BOA,Meningocócica (outra),Ignorado,163
2021,510360,,RONDONOPOLIS,Meningocócica (outra),Ignorado,162
2021,510268,,PONTES E LACERDA,Meningocócica (outra),Ignorado,161
2021,510305,,SINOP,Meningocócica (outra),Ignorado,160
2021,510040,,RONDONOPOLIS,Meningocócica (outra),Ignorado,158
2021,510645,,CUIABA,Meningocócica (outra),Ignorado,145
2021,510130,,TANGARA DA SERRA,Meningocócica (outra),Ignorado,140
2021,510385,,AGUA BOA,Meningocócica (outra),Ignorado,137
2021,510520,,RONDONOPOLIS,Meningocócica (outra),Ignorado,137
2021,510735,,PORTO ALEGRE DO NORTE,Meningocócica (outra),Ignorado,135
2021,510454,,SINOP,Meningocócica (outra),Ignorado,134
2021,510452,,SINOP,Meningocócica (outra),Ignorado,127
2021,510880,,COLIDER,Meningocócica (outra),Ignorado,114
2021,510310,,AGUA BOA,Meningocócica (outra),Ignorado,113
2021,510628,,BARRA DO GARCAS,Meningocócica (outra),Ignorado,111
2021,510460,,RONDONOPOLIS,Meningocócica (outra),Ignorado,109
2021,510777,,PORTO ALEGRE DO NORTE,Meningocócica (outra),Ignorado,108
2021,510523,,CACERES,Meningocócica (outra),Ignorado,107
2021,510285,,JUINA,Meningocócica (outra),Ignorado,104
2021,510345,,TANGARA DA SERRA,Meningocócica (outra),Ignorado,104
2021,510626,,PEIXOTO DE AZEVEDO,Meningocócica (outra),Ignorado,102
2021,510680,,JUARA,Meningocócica (outra),Ignorado,102
2021,510618,,PONTES E LACERDA,Meningocócica (outra),Ignorado,99
2021,510185,,AGUA BOA,Meningocócica (outra),Ignorado,98
2021,510500,,PONTES E LACERDA,Meningocócica (outra),Ignorado,98
2021,510490,,CUIABA,Meningocócica (outra),Ignorado,97
2021,510800,,SINOP,Meningocócica (outra),Ignorado,96
2021,510665,,BARRA DO GARCAS,Meningocócica (outra),Ignorado,92
2021,510890,,DIAMANTINO,Meningocócica (outra),Ignorado,92
2021,510050,,DIAMANTINO,Meningocócica (outra),Ignorado,90
2021,510619,,COLIDER,Meningocócica (outra),Ignorado,90
2021,510380,,PONTES E LACERDA,Meningocócica (outra),Ignorado,85
2021,510420,,RONDONOPOLIS,Meningocócica (outra),Ignorado,82
2021,510343,,CACERES,Meningocócica (outra),Ignorado,77
2021,510620,,CUIABA,Meningocócica (outra),Ignorado,77
2021,510779,,RONDONOPOLIS,Meningocócica (outra),Ignorado,77
2021,510820,,BARRA DO GARCAS,Meningocócica (outra),Ignorado,77
2021,510455,,COLIDER,Meningocócica (outra),Ignorado,76
2021,510724,,SINOP,Meningocócica (outra),Ignorado,73
2021,510776,,SINOP,Meningocócica (outra),Ignorado,72
2021,510720,,CACERES,Meningocócica (outra),Ignorado,71
2021,510100,,BARRA DO GARCAS,Meningocócica (outra),Ignorado,70
2021,510337,,JUINA,Meningocócica (outra),Ignorado,70
2021,510269,,PORTO ALEGRE DO NORTE,Meningocócica (outra),Ignorado,62
2021,510830,,SINOP,Meningocócica (outra),Ignorado,62
2021,510010,,CUIABA,Meningocócica (outra),Ignorado,60
2021,510775,,CACERES,Meningocócica (outra),Ignorado,60
2021,510885,,TANGARA DA SERRA,Meningocócica (outra),Ignorado,60
2021,510617,,AGUA BOA,Meningocócica (outra),Ignorado,59
2021,510685,,TANGARA DA SERRA,Meningocócica (outra),Ignorado,55
2021,510740,,RONDONOPOLIS,Meningocócica (outra),Ignorado,54
2021,510530,,SAO FELIX DO ARAGUAIA,Meningocócica (outra),Ignorado,52
2021,510600,,DIAMANTINO,Meningocócica (outra),Ignorado,50
2021,510160,,CUIABA,Meningocócica (outra),Ignorado,46
2021,510336,,PONTES E LACERDA,Meningocócica (outra),Ignorado,46
2021,510631,,SAO FELIX DO ARAGUAIA,Meningocócica (outra),Ignorado,43
2021,510395,,CACERES,Meningocócica (outra),Ignorado,42
2021,510774,,PORTO ALEGRE DO NORTE,Meningocócica (outra),Ignorado,42
2021,510627,,JUARA,Meningocócica (outra),Ignorado,41
2021,510835,,PONTES E LACERDA,Meningocócica (outra),Ignorado,39
2021,510715,,CACERES,Meningocócica (outra),Ignorado,36
2021,510719,,BARRA DO GARCAS,Meningocócica (outra),Ignorado,36
2021,510390,,BARRA DO GARCAS,Meningocócica (outra),Ignorado,33
2021,510726,,TANGARA DA SERRA,Meningocócica (outra),Ignorado,33
2021,510810,,RONDONOPOLIS,Meningocócica (outra),Ignorado,33
2021,510450,,CACERES,Meningocócica (outra),Ignorado,28
2021,510670,,BARRA DO GARCAS,Meningocócica (outra),Ignorado,24
2021,510757,,Sem regional,Meningocócica (outra),Ignorado,22
2021,510729,,RONDONOPOLIS,Meningocócica (outra),Ignorado,18
2021,510788,,SAO FELIX DO ARAGUAIA,Meningocócica (outra),Ignorado,18
2021,510120,,RONDONOPOLIS,Meningocócica (outra),Ignorado,7
2021,510340,,CUIABA,Penta/Hexa (Hib),Ignorado,4827
2021,510840,,CUIABA,Penta/Hexa (Hib),Ignorado,2244
2021,510790,,SINOP,Penta/Hexa (Hib),Ignorado,2144
2021,510792,,SINOP,Penta/Hexa (Hib),Ignorado,1567
2021,510760,,RONDONOPOLIS,Penta/Hexa (Hib),Ignorado,1502
2021,510525,,SINOP,Penta/Hexa (Hib),Ignorado,835
2021,510795,,TANGARA DA SERRA,Penta/Hexa (Hib),Ignorado,803
2021,510704,,RONDONOPOLIS,Penta/Hexa (Hib),Ignorado,754
2021,510267,,RONDONOPOLIS,Penta/Hexa (Hib),Ignorado,678
2021,510622,,SINOP,Penta/Hexa (Hib),Ignorado,677
2021,510263,,TANGARA DA SERRA,Penta/Hexa (Hib),Ignorado,630
2021,510250,,CACERES,Penta/Hexa (Hib),Ignorado,612
2021,510025,,ALTA FLORESTA,Penta/Hexa (Hib),Ignorado,527
2021,510180,,BARRA DO GARCAS,Penta/Hexa (Hib),Ignorado,521
2021,510706,,AGUA BOA,Penta/Hexa (Hib),Ignorado,502
2021,510675,,PONTES E LACERDA,Penta/Hexa (Hib),Ignorado,436
2021,510515,,JUINA,Penta/Hexa (Hib),Ignorado,368
2021,510630,,RONDONOPOLIS,Penta/Hexa (Hib),Ignorado,334
2021,510787,,TANGARA DA SERRA,Penta/Hexa (Hib),Ignorado,332
2021,510020,,AGUA BOA,Penta/Hexa (Hib),Ignorado,328
2021,510510,,JUARA,Penta/Hexa (Hib),Ignorado,325
2021,510625,,BARRA DO GARCAS,Penta/Hexa (Hib),Ignorado,311
2021,510860,,PORTO ALEGRE DO NORTE,Penta/Hexa (Hib),Ignorado,307
2021,510325,,JUINA,Penta/Hexa (Hib),Ignorado,289
2021,510642,,PEIXOTO DE AZEVEDO,Penta/Hexa (Hib),Ignorado,289
2021,510190,,JUINA,Penta/Hexa (Hib),Ignorado,284
2021,510140,,JUINA,Penta/Hexa (Hib),Ignorado,281
2021,510320,,COLIDER,Penta/Hexa (Hib),Ignorado,275
2021,510170,,TANGARA DA SERRA,Penta/Hexa (Hib),Ignorado,269
2021,510480,,RONDONOPOLIS,Penta/Hexa (Hib),Ignorado,265
2021,510650,,CUIABA,Penta/Hexa (Hib),Ignorado,253
2021,510730,,DIAMANTINO,Penta/Hexa (Hib),Ignorado,249
2021,510300,,CUIABA,Penta/Hexa (Hib),Ignorado,229
2021,510350,,DIAMANTINO,Penta/Hexa (Hib),Ignorado,214
2021,510562,,CACERES,Penta/Hexa (Hib),Ignorado,213
2021,510517,,JUINA,Penta/Hexa (Hib),Ignorado,191
2021,510335,,PORTO ALEGRE DO NORTE,Penta/Hexa (Hib),Ignorado,183
2021,510624,,SINOP,Penta/Hexa (Hib),Ignorado,177
2021,510610,,CUIABA,Penta/Hexa (Hib),Ignorado,172
2021,510700,,RONDONOPOLIS,Penta/Hexa (Hib),Ignorado,167
2021,510370,,SINOP,Penta/Hexa (Hib),Ignorado,165
2021,510560,,PEIXOTO DE AZEVEDO,Penta/Hexa (Hib),Ignorado,164
2021,510125,,CACERES,Penta/Hexa (Hib),Ignorado,163
2021,510270,,AGUA BOA,Penta/Hexa (Hib),Ignorado,160
2021,510305,,SINOP,Penta/Hexa (Hib),Ignorado,144
2021,510850,,SINOP,Penta/Hexa (Hib),Ignorado,142
2021,510279,,ALTA FLORESTA,Penta/Hexa (Hib),Ignorado,139
2021,510895,,ALTA FLORESTA,Penta/Hexa (Hib),Ignorado,139
2021,510623,,TANGARA DA SERRA,Penta/Hexa (Hib),Ignorado,132
2021,510710,,CACERES,Penta/Hexa (Hib),Ignorado,131
2021,510621,,COLIDER,Penta/Hexa (Hib),Ignorado,130
2021,510785,,SAO FELIX DO ARAGUAIA,Penta/Hexa (Hib),Ignorado,129
2021,510682,,CACERES,Penta/Hexa (Hib),Ignorado,128
2021,510030,,RONDONOPOLIS,Penta/Hexa (Hib),Ignorado,125
2021,510330,,PONTES E LACERDA,Penta/Hexa (Hib),Ignorado,125
2021,510770,,DIAMANTINO,Penta/Hexa (Hib),Ignorado,121
2021,510268,,PONTES E LACERDA,Penta/Hexa (Hib),Ignorado,118
2021,510410,,PEIXOTO DE AZEVEDO,Penta/Hexa (Hib),Ignorado,112
2021,510080,,ALTA FLORESTA,Penta/Hexa (Hib),Ignorado,111
2021,510629,,ALTA FLORESTA,Penta/Hexa (Hib),Ignorado,111
2021,510260,,BARRA DO GARCAS,Penta/Hexa (Hib),Ignorado,109
2021,510060,,RONDONOPOLIS,Penta/Hexa (Hib),Ignorado,106
2021,510130,,TANGARA DA SERRA,Penta/Hexa (Hib),Ignorado,104
2021,510550,,PONTES E LACERDA,Penta/Hexa (Hib),Ignorado,103
2021,510637,,RONDONOPOLIS,Penta/Hexa (Hib),Ignorado,103
2021,510794,,JUARA,Penta/Hexa (Hib),Ignorado,99
2021,510645,,CUIABA,Penta/Hexa (Hib),Ignorado,97
2021,510805,,PEIXOTO DE AZEVEDO,Penta/Hexa (Hib),Ignorado,97
2021,510780,,CUIABA,Penta/Hexa (Hib),Ignorado,95
2021,510460,,RONDONOPOLIS,Penta/Hexa (Hib),Ignorado,94
2021,510520,,RONDONOPOLIS,Penta/Hexa (Hib),Ignorado,92
2021,510040,,RONDONOPOLIS,Penta/Hexa (Hib),Ignorado,91
2021,510452,,SINOP,Penta/Hexa (Hib),Ignorado,88
2021,510677,,PORTO ALEGRE DO NORTE,Penta/Hexa (Hib),Ignorado,84
2021,510718,,AGUA BOA,Penta/Hexa (Hib),Ignorado,84
2021,510420,,RONDONOPOLIS,Penta/Hexa (Hib),Ignorado,82
2021,510558,,COLIDER,Penta/Hexa (Hib),Ignorado,81
2021,510615,,ALTA FLORESTA,Penta/Hexa (Hib),Ignorado,81
2021,510035,,SAO FELIX DO ARAGUAIA,Penta/Hexa (Hib),Ignorado,76
2021,510523,,CACERES,Penta/Hexa (Hib),Ignorado,76
2021,510735,,PORTO ALEGRE DO NORTE,Penta/Hexa (Hib),Ignorado,73
2021,510454,,SINOP,Penta/Hexa (Hib),Ignorado,72
2021,510360,,RONDONOPOLIS,Penta/Hexa (Hib),Ignorado,71
2021,510590,,DIAMANTINO,Penta/Hexa (Hib),Ignorado,69
2021,510385,,AGUA BOA,Penta/Hexa (Hib),Ignorado,66
2021,510628,,BARRA DO GARCAS,Penta/Hexa (Hib),Ignorado,66
2021,510500,,PONTES E LACERDA,Penta/Hexa (Hib),Ignorado,63
2021,510185,,AGUA BOA,Penta/Hexa (Hib),Ignorado,61
2021,510336,,PONTES E LACERDA,Penta/Hexa (Hib),Ignorado,61
2021,510720,,CACERES,Penta/Hexa (Hib),Ignorado,61
2021,510777,,PORTO ALEGRE DO NORTE,Penta/Hexa (Hib),Ignorado,60
2021,510626,,PEIXOTO DE AZEVEDO,Penta/Hexa (Hib),Ignorado,59
2021,510680,,JUARA,Penta/Hexa (Hib),Ignorado,59
2021,510100,,BARRA DO GARCAS,Penta/Hexa (Hib),Ignorado,57
2021,510490,,CUIABA,Penta/Hexa (Hib),Ignorado,55
2021,510890,,DIAMANTINO,Penta/Hexa (Hib),Ignorado,55
2021,510618,,PONTES E LACERDA,Penta/Hexa (Hib),Ignorado,52
2021,510285,,JUINA,Penta/Hexa (Hib),Ignorado,51
2021,510337,,JUINA,Penta/Hexa (Hib),Ignorado,50
2021,510380,,PONTES E LACERDA,Penta/Hexa (Hib),Ignorado,50
2021,510345,,TANGARA DA SERRA,Penta/Hexa (Hib),Ignorado,49
2021,510343,,CACERES,Penta/Hexa (Hib),Ignorado,48
2021,510310,,AGUA BOA,Penta/Hexa (Hib),Ignorado,46
2021,510010,,CUIABA,Penta/Hexa (Hib),Ignorado,45
2021,510269,,PORTO ALEGRE DO NORTE,Penta/Hexa (Hib),Ignorado,45
2021,510724,,SINOP,Penta/Hexa (Hib),Ignorado,45
2021,510665,,BARRA DO GARCAS,Penta/Hexa (Hib),Ignorado,44
2021,510617,,AGUA BOA,Penta/Hexa (Hib),Ignorado,42
2021,510880,,COLIDER,Penta/Hexa (Hib),Ignorado,42
2021,510830,,SINOP,Penta/Hexa (Hib),Ignorado,41
2021,510455,,COLIDER,Penta/Hexa (Hib),Ignorado,40
2021,510600,,DIAMANTINO,Penta/Hexa (Hib),Ignorado,36
2021,510619,,COLIDER,Penta/Hexa (Hib),Ignorado,34
2021,510800,,SINOP,Penta/Hexa (Hib),Ignorado,34
2021,510160,,CUIABA,Penta/Hexa (Hib),Ignorado,32
2021,510775,,CACERES,Penta/Hexa (Hib),Ignorado,32
2021,510740,,RONDONOPOLIS,Penta/Hexa (Hib),Ignorado,31
2021,510835,,PONTES E LACERDA,Penta/Hexa (Hib),Ignorado,31
2021,510885,,TANGARA DA SERRA,Penta/Hexa (Hib),Ignorado,31
2021,510776,,SINOP,Penta/Hexa (Hib),Ignorado,28
2021,510715,,CACERES,Penta/Hexa (Hib),Ignorado,27
2021,510685,,TANGARA DA SERRA,Penta/Hexa (Hib),Ignorado,26
2021,510810,,RONDONOPOLIS,Penta/Hexa (Hib),Ignorado,26
2021,510530,,SAO FELIX DO ARAGUAIA,Penta/Hexa (Hib),Ignorado,25
2021,510757,,Sem regional,Penta/Hexa (Hib),Ignorado,24
2021,510779,,RONDONOPOLIS,Penta/Hexa (Hib),Ignorado,24
2021,510050,,DIAMANTINO,Penta/Hexa (Hib),Ignorado,23
2021,510627,,JUARA,Penta/Hexa (Hib),Ignorado,23
2021,510719,,BARRA DO GARCAS,Penta/Hexa (Hib),Ignorado,23
2021,510395,,CACERES,Penta/Hexa (Hib),Ignorado,22
2021,510631,,SAO FELIX DO ARAGUAIA,Penta/Hexa (Hib),Ignorado,22
2021,510729,,RONDONOPOLIS,Penta/Hexa (Hib),Ignorado,22
2021,510820,,BARRA DO GARCAS,Penta/Hexa (Hib),Ignorado,22
2021,510620,,CUIABA,Penta/Hexa (Hib),Ignorado,21
2021,510726,,TANGARA DA SERRA,Penta/Hexa (Hib),Ignorado,19
2021,510390,,BARRA DO GARCAS,Penta/Hexa (Hib),Ignorado,18
2021,510774,,PORTO ALEGRE DO NORTE,Penta/Hexa (Hib),Ignorado,17
2021,510788,,SAO FELIX DO ARAGUAIA,Penta/Hexa (Hib),Ignorado,16
2021,510670,,BARRA DO GARCAS,Penta/Hexa (Hib),Ignorado,11
2021,510450,,CACERES,Penta/Hexa (Hib),Ignorado,9
2021,510120,,RONDONOPOLIS,Penta/Hexa (Hib),Ignorado,2
